customer_id,signup_date,gender,age,city,state,acquisition_channel,customer_type,income_band
CUST013089,2024-06-28,Female,19,Kolkata,West Bengal,Instagram,New,High
CUST013090,2025-02-09,Female,34,Indore,Madhya Pradesh,Google Ads,Returning,Lower-Middle
CUST013091,2024-08-27,Female,30,Pune,Maharashtra,Instagram,Loyal,High
CUST013092,2024-10-16,Female,22,Ahmedabad,Gujarat,Organic Search,Loyal,Middle
CUST013093,2024-06-01,Female,21,Jaipur,Rajasthan,Google Ads,Returning,Middle
CUST013094,2025-02-21,Female,29,Ahmedabad,Gujarat,Affiliate,New,Middle
CUST013095,2024-05-12,Female,27,Chennai,Tamil Nadu,Organic Search,Returning,Middle
CUST013096,2024-10-23,Male,31,Indore,Madhya Pradesh,Google Ads,Loyal,Middle
CUST013097,2025-09-20,Female,48,Surat,Gujarat,Instagram,Loyal,High
CUST013098,2025-05-21,Female,45,Ahmedabad,Gujarat,Instagram,Loyal,Lower-Middle
CUST013099,2024-10-04,Male,38,Mumbai,Maharashtra,Google Ads,Returning,Lower-Middle
CUST013100,2025-10-10,Male,41,Ahmedabad,Gujarat,Instagram,New,Low
CUST013101,2024-01-10,Male,24,Indore,Madhya Pradesh,Organic Search,Returning,Middle
CUST013102,2025-10-04,Male,40,Indore,Madhya Pradesh,Instagram,Returning,Middle
CUST013103,2024-08-23,Female,24,Bengaluru,Karnataka,Google Ads,New,Lower-Middle
CUST013104,2025-07-03,Male,40,Hyderabad,Telangana,Referral,Loyal,Middle
CUST013105,2025-09-25,Female,53,Jaipur,Rajasthan,Organic Search,Loyal,Lower-Middle
CUST013106,2025-02-06,Male,44,Indore,Madhya Pradesh,Google Ads,Returning,Low
CUST013107,2025-02-12,Female,43,Hyderabad,Telangana,Affiliate,Loyal,Upper-Middle
CUST013108,2025-05-16,Male,24,Nagpur,Maharashtra,Affiliate,New,Lower-Middle
CUST013109,2024-06-09,Male,34,Bengaluru,Karnataka,Instagram,Loyal,Middle
CUST013110,2024-04-29,Male,37,Kolkata,West Bengal,Organic Search,Loyal,Lower-Middle
CUST013111,2024-08-17,Male,45,Lucknow,Uttar Pradesh,Email,New,Low
CUST013112,2024-11-16,Male,27,Bengaluru,Karnataka,Affiliate,Loyal,Upper-Middle
CUST013113,2025-05-11,Female,34,Chandigarh,Chandigarh,Affiliate,New,Upper-Middle
CUST013114,2024-06-21,Female,51,Jaipur,Rajasthan,Instagram,New,Middle
CUST013115,2025-01-12,Female,35,Ahmedabad,Gujarat,Referral,Loyal,Lower-Middle
CUST013116,2024-01-03,Female,18,Bengaluru,Karnataka,Instagram,New,Middle
CUST013117,2024-01-21,Female,23,Mumbai,Maharashtra,Google Ads,Loyal,Middle
CUST013118,2025-10-08,Male,28,Kolkata,West Bengal,Referral,Loyal,Middle
CUST013119,2025-07-22,Female,25,Delhi,Delhi,Referral,Loyal,Low
CUST013120,2025-07-31,Female,37,Jaipur,Rajasthan,Affiliate,Returning,Middle
CUST013121,2024-08-07,Female,46,Bengaluru,Karnataka,Referral,Returning,Upper-Middle
CUST013122,2024-12-09,Female,48,Nagpur,Maharashtra,Organic Search,Loyal,Upper-Middle
CUST013123,2025-03-27,Male,49,Kochi,Kerala,Google Ads,New,Upper-Middle
CUST013124,2024-06-19,Male,29,Hyderabad,Telangana,Referral,New,High
CUST013125,2025-05-13,Female,33,Pune,Maharashtra,Affiliate,New,Middle
CUST013126,2025-04-08,Female,34,Surat,Gujarat,Organic Search,Loyal,High
CUST013127,2024-09-29,Female,64,Hyderabad,Telangana,Organic Search,Loyal,Middle
CUST013128,2024-10-17,Male,39,Nagpur,Maharashtra,Instagram,New,Upper-Middle
CUST013129,2024-07-24,Female,33,Chennai,Tamil Nadu,Referral,New,Low
CUST013130,2025-06-21,Non-binary,26,Surat,Gujarat,Google Ads,Loyal,Lower-Middle
CUST013131,2025-10-22,Male,47,Kochi,Kerala,Organic Search,Loyal,Middle
CUST013132,2025-10-30,Female,22,Pune,Maharashtra,Instagram,Returning,Middle
CUST013133,2025-05-31,Male,37,Bengaluru,Karnataka,Referral,New,Middle
CUST013134,2024-08-21,Female,34,Jaipur,Rajasthan,Google Ads,Loyal,High
CUST013135,2025-06-06,Male,31,Kochi,Kerala,Referral,Returning,Middle
CUST013136,2024-06-12,Female,54,Delhi,Delhi,Organic Search,Returning,Lower-Middle
CUST013137,2025-08-22,Male,40,Chandigarh,Chandigarh,Affiliate,New,Middle
CUST013138,2024-06-27,Male,45,Bengaluru,Karnataka,Google Ads,New,Upper-Middle
CUST013139,2024-09-26,Male,23,Ahmedabad,Gujarat,Organic Search,Returning,Lower-Middle
CUST013140,2024-03-03,Male,45,Chandigarh,Chandigarh,Referral,Returning,Middle
CUST013141,2024-02-24,Female,49,Kolkata,West Bengal,Organic Search,Returning,Lower-Middle
CUST013142,2024-09-20,Male,37,Kolkata,West Bengal,Organic Search,Returning,Middle
CUST013143,2025-01-03,Male,30,Kolkata,West Bengal,Referral,Returning,Lower-Middle
CUST013144,2024-01-12,Female,26,Delhi,Delhi,Instagram,Returning,Upper-Middle
CUST013145,2025-07-20,Male,35,Indore,Madhya Pradesh,Email,Returning,Middle
CUST013146,2024-03-17,Female,33,Delhi,Delhi,Affiliate,New,Lower-Middle
CUST013147,2025-10-29,Male,29,Delhi,Delhi,Referral,New,Upper-Middle
CUST013148,2024-06-30,Female,39,Indore,Madhya Pradesh,Affiliate,New,Upper-Middle
CUST013149,2024-09-10,Female,37,Delhi,Delhi,Organic Search,Loyal,Upper-Middle
CUST013150,2024-04-16,Male,31,Surat,Gujarat,Instagram,Loyal,Upper-Middle
CUST013151,2025-07-05,Female,31,Chandigarh,Chandigarh,Google Ads,Loyal,Middle
CUST013152,2025-05-04,Male,18,Delhi,Delhi,Instagram,New,Middle
CUST013153,2024-02-22,Male,33,Kochi,Kerala,Instagram,New,Upper-Middle
CUST013154,2024-03-11,Male,22,Mumbai,Maharashtra,Instagram,Loyal,Middle
CUST013155,2025-02-11,Female,31,Mumbai,Maharashtra,Google Ads,Returning,Middle
CUST013156,2025-08-02,Female,37,Indore,Madhya Pradesh,Google Ads,Returning,Middle
CUST013157,2024-03-14,Male,18,Delhi,Delhi,Email,Loyal,Upper-Middle
CUST013158,2024-05-27,Female,32,Pune,Maharashtra,Google Ads,Returning,Upper-Middle
CUST013159,2024-12-30,Male,38,Lucknow,Uttar Pradesh,Organic Search,Loyal,Middle
CUST013160,2024-03-13,Female,19,Jaipur,Rajasthan,Referral,New,Lower-Middle
CUST013161,2024-07-22,Male,28,Delhi,Delhi,Organic Search,Returning,Middle
CUST013162,2024-01-07,Male,21,Lucknow,Uttar Pradesh,Google Ads,Returning,Lower-Middle
CUST013163,2024-11-29,Female,43,Kolkata,West Bengal,Instagram,Loyal,Lower-Middle
CUST013164,2025-04-23,Female,28,Bengaluru,Karnataka,Referral,New,Middle
CUST013165,2024-10-02,Female,27,Mumbai,Maharashtra,Google Ads,Returning,Middle
CUST013166,2024-06-20,Female,43,Ahmedabad,Gujarat,Instagram,Returning,Low
CUST013167,2024-10-10,Female,32,Kolkata,West Bengal,Referral,Returning,Middle
CUST013168,2024-12-06,Female,52,Bengaluru,Karnataka,Instagram,Returning,Low
CUST013169,2024-04-20,Non-binary,39,Indore,Madhya Pradesh,Referral,New,Middle
CUST013170,2024-03-15,Male,39,Chandigarh,Chandigarh,Organic Search,Returning,Middle
CUST013171,2024-05-01,Male,39,Hyderabad,Telangana,Email,New,Low
CUST013172,2025-10-21,Female,47,Surat,Gujarat,Affiliate,Returning,Middle
CUST013173,2025-04-28,Male,18,Jaipur,Rajasthan,Organic Search,Returning,Lower-Middle
CUST013174,2024-03-24,Female,41,Indore,Madhya Pradesh,Affiliate,Returning,Lower-Middle
CUST013175,2024-07-20,Male,26,Bengaluru,Karnataka,Instagram,New,Lower-Middle
CUST013176,2024-10-02,Female,22,Nagpur,Maharashtra,Google Ads,Returning,Middle
CUST013177,2024-05-01,Male,33,Ahmedabad,Gujarat,Google Ads,New,Middle
CUST013178,2025-07-23,Female,33,Lucknow,Uttar Pradesh,Email,Loyal,Middle
CUST013179,2025-09-21,Female,18,Hyderabad,Telangana,Instagram,Loyal,Middle
CUST013180,2024-06-12,Male,22,Indore,Madhya Pradesh,Google Ads,Returning,Middle
CUST013181,2024-01-12,Female,20,Kochi,Kerala,Organic Search,New,Lower-Middle
CUST013182,2024-06-27,Female,26,Ahmedabad,Gujarat,Referral,Returning,High
CUST013183,2025-01-24,Female,39,Chandigarh,Chandigarh,Referral,New,Upper-Middle
CUST013184,2025-06-24,Female,30,Bengaluru,Karnataka,Google Ads,Returning,Low
CUST013185,2024-08-15,Female,37,Chennai,Tamil Nadu,Affiliate,Loyal,Middle
CUST013186,2024-07-01,Male,26,Chandigarh,Chandigarh,Instagram,New,Middle
CUST013187,2024-06-15,Female,48,Nagpur,Maharashtra,Organic Search,Returning,Upper-Middle
CUST013188,2024-01-02,Male,29,Nagpur,Maharashtra,Affiliate,Returning,Middle
CUST013189,2024-01-10,Non-binary,43,Nagpur,Maharashtra,Google Ads,Loyal,Upper-Middle
CUST013190,2024-10-13,Female,35,Chennai,Tamil Nadu,Affiliate,Loyal,Middle
CUST013191,2025-02-17,Female,26,Indore,Madhya Pradesh,Affiliate,Returning,Lower-Middle
CUST013192,2024-01-09,Female,56,Hyderabad,Telangana,Email,New,Upper-Middle
CUST013193,2024-05-13,Male,46,Kolkata,West Bengal,Organic Search,New,Low
CUST013194,2025-08-31,Male,32,Chandigarh,Chandigarh,Email,Loyal,Middle
CUST013195,2025-10-24,Male,43,Bengaluru,Karnataka,Affiliate,Returning,Middle
CUST013196,2025-03-05,Male,34,Chennai,Tamil Nadu,Referral,New,Middle
CUST013197,2024-12-14,Male,31,Surat,Gujarat,Affiliate,Loyal,Middle
CUST013198,2025-01-25,Female,27,Lucknow,Uttar Pradesh,Google Ads,New,Middle
CUST013199,2024-09-04,Female,34,Bengaluru,Karnataka,Organic Search,Loyal,Low
CUST013200,2024-05-14,Female,37,Kolkata,West Bengal,Instagram,New,Low
CUST013201,2024-09-08,Female,36,Delhi,Delhi,Instagram,Loyal,Middle
CUST013202,2025-04-13,Male,40,Hyderabad,Telangana,Organic Search,Returning,High
CUST013203,2025-03-19,Male,34,Delhi,Delhi,Instagram,Loyal,Lower-Middle
CUST013204,2025-02-11,Male,21,Chennai,Tamil Nadu,Organic Search,Returning,Upper-Middle
CUST013205,2024-02-10,Female,38,Ahmedabad,Gujarat,Google Ads,Returning,Middle
CUST013206,2025-02-23,Female,27,Lucknow,Uttar Pradesh,Referral,Loyal,Upper-Middle
CUST013207,2025-08-12,Male,18,Mumbai,Maharashtra,Organic Search,New,Lower-Middle
CUST013208,2025-03-10,Female,31,Kolkata,West Bengal,Google Ads,Returning,Middle
CUST013209,2025-01-22,Female,28,Ahmedabad,Gujarat,Referral,New,Lower-Middle
CUST013210,2024-05-29,Male,25,Indore,Madhya Pradesh,Organic Search,New,Middle
CUST013211,2025-06-14,Male,21,Lucknow,Uttar Pradesh,Affiliate,Loyal,Middle
CUST013212,2024-10-29,Male,36,Surat,Gujarat,Affiliate,Loyal,Low
CUST013213,2024-06-24,Female,27,Nagpur,Maharashtra,Email,New,Upper-Middle
CUST013214,2024-11-23,Female,24,Jaipur,Rajasthan,Referral,Returning,Upper-Middle
CUST013215,2024-03-22,Female,37,Lucknow,Uttar Pradesh,Instagram,Loyal,Middle
CUST013216,2025-09-11,Male,31,Mumbai,Maharashtra,Instagram,Loyal,Lower-Middle
CUST013217,2025-04-14,Male,37,Kochi,Kerala,Affiliate,Loyal,Middle
CUST013218,2024-08-06,Male,32,Nagpur,Maharashtra,Google Ads,Returning,Upper-Middle
CUST013219,2025-06-15,Male,37,Mumbai,Maharashtra,Instagram,New,Lower-Middle
CUST013220,2024-02-06,Female,19,Chennai,Tamil Nadu,Google Ads,Loyal,Upper-Middle
CUST013221,2024-09-15,Male,48,Indore,Madhya Pradesh,Google Ads,Returning,Middle
CUST013222,2025-03-11,Male,18,Lucknow,Uttar Pradesh,Email,New,Middle
CUST013223,2024-01-16,Female,42,Hyderabad,Telangana,Instagram,New,High
CUST013224,2025-04-19,Male,32,Kochi,Kerala,Instagram,New,Upper-Middle
CUST013225,2025-07-01,Female,55,Hyderabad,Telangana,Google Ads,Returning,Middle
CUST013226,2025-02-01,Female,34,Chandigarh,Chandigarh,Email,New,Lower-Middle
CUST013227,2024-05-17,Female,40,Hyderabad,Telangana,Affiliate,New,Upper-Middle
CUST013228,2025-05-16,Non-binary,18,Ahmedabad,Gujarat,Instagram,New,Middle
CUST013229,2024-08-14,Female,46,Mumbai,Maharashtra,Google Ads,Loyal,Upper-Middle
CUST013230,2025-05-07,Female,38,Delhi,Delhi,Email,Loyal,Middle
CUST013231,2025-02-24,Female,18,Bengaluru,Karnataka,Instagram,Returning,Middle
CUST013232,2024-03-03,Female,27,Nagpur,Maharashtra,Organic Search,New,Middle
CUST013233,2024-03-07,Male,30,Kochi,Kerala,Referral,Returning,Lower-Middle
CUST013234,2024-01-11,Male,45,Pune,Maharashtra,Google Ads,Loyal,Lower-Middle
CUST013235,2024-02-18,Male,31,Lucknow,Uttar Pradesh,Instagram,Loyal,Low
CUST013236,2024-07-19,Female,21,Nagpur,Maharashtra,Organic Search,Returning,Middle
CUST013237,2024-01-18,Male,29,Ahmedabad,Gujarat,Google Ads,Loyal,Upper-Middle
CUST013238,2025-09-19,Non-binary,39,Chennai,Tamil Nadu,Instagram,Loyal,High
CUST013239,2025-09-05,Female,33,Kolkata,West Bengal,Affiliate,Returning,Lower-Middle
CUST013240,2024-04-25,Male,40,Kochi,Kerala,Email,Loyal,Middle
CUST013241,2024-07-27,Female,18,Nagpur,Maharashtra,Email,New,Low
CUST013242,2025-05-11,Female,52,Ahmedabad,Gujarat,Affiliate,Returning,Lower-Middle
CUST013243,2025-03-17,Female,33,Mumbai,Maharashtra,Organic Search,New,High
CUST013244,2025-01-24,Female,37,Kochi,Kerala,Google Ads,Loyal,Middle
CUST013245,2025-10-23,Male,42,Kolkata,West Bengal,Organic Search,Returning,Middle
CUST013246,2025-02-25,Female,46,Hyderabad,Telangana,Referral,Loyal,Lower-Middle
CUST013247,2025-03-23,Female,45,Nagpur,Maharashtra,Email,Loyal,Low
CUST013248,2024-12-01,Female,26,Nagpur,Maharashtra,Organic Search,Returning,Middle
CUST013249,2024-12-17,Female,18,Nagpur,Maharashtra,Google Ads,Loyal,Lower-Middle
CUST013250,2024-07-13,Male,39,Bengaluru,Karnataka,Referral,Loyal,Lower-Middle
CUST013251,2024-12-14,Female,46,Chandigarh,Chandigarh,Google Ads,New,Upper-Middle
CUST013252,2025-09-06,Male,39,Hyderabad,Telangana,Organic Search,Loyal,Middle
CUST013253,2024-09-09,Male,18,Chennai,Tamil Nadu,Instagram,Loyal,Lower-Middle
CUST013254,2024-03-30,Female,54,Lucknow,Uttar Pradesh,Referral,New,Middle
CUST013255,2025-02-05,Male,29,Kochi,Kerala,Organic Search,Returning,Low
CUST013256,2025-06-09,Female,42,Lucknow,Uttar Pradesh,Organic Search,Loyal,Middle
CUST013257,2025-10-03,Female,18,Kochi,Kerala,Google Ads,Returning,Lower-Middle
CUST013258,2024-12-28,Male,48,Surat,Gujarat,Email,Returning,Low
CUST013259,2025-06-11,Female,44,Bengaluru,Karnataka,Referral,Returning,Lower-Middle
CUST013260,2024-06-16,Female,30,Mumbai,Maharashtra,Referral,Returning,Upper-Middle
CUST013261,2024-10-10,Female,47,Delhi,Delhi,Email,Returning,High
CUST013262,2024-10-07,Male,36,Kolkata,West Bengal,Google Ads,Returning,Low
CUST013263,2024-08-10,Male,42,Pune,Maharashtra,Google Ads,New,Middle
CUST013264,2025-04-24,Male,33,Ahmedabad,Gujarat,Google Ads,Loyal,Middle
CUST013265,2025-08-14,Female,27,Kolkata,West Bengal,Referral,Loyal,Middle
CUST013266,2024-08-06,Female,52,Delhi,Delhi,Referral,Loyal,Upper-Middle
CUST013267,2024-03-31,Female,39,Chennai,Tamil Nadu,Affiliate,Loyal,Lower-Middle
CUST013268,2025-07-06,Male,20,Lucknow,Uttar Pradesh,Affiliate,Returning,Lower-Middle
CUST013269,2025-07-22,Female,35,Bengaluru,Karnataka,Google Ads,Loyal,Middle
CUST013270,2025-09-17,Female,41,Nagpur,Maharashtra,Referral,Returning,Lower-Middle
CUST013271,2024-06-19,Female,45,Bengaluru,Karnataka,Organic Search,Loyal,Middle
CUST013272,2025-04-26,Male,55,Kolkata,West Bengal,Referral,Loyal,Lower-Middle
CUST013273,2025-04-23,Male,40,Hyderabad,Telangana,Organic Search,New,Middle
CUST013274,2025-06-12,Female,27,Delhi,Delhi,Google Ads,Returning,Upper-Middle
CUST013275,2025-06-23,Female,32,Jaipur,Rajasthan,Organic Search,Returning,Upper-Middle
CUST013276,2025-09-29,Female,47,Jaipur,Rajasthan,Google Ads,Returning,Middle
CUST013277,2024-11-15,Male,27,Kochi,Kerala,Google Ads,Returning,Middle
CUST013278,2024-02-20,Male,36,Kolkata,West Bengal,Google Ads,New,Middle
CUST013279,2024-05-08,Male,29,Kochi,Kerala,Organic Search,New,Middle
CUST013280,2025-08-16,Male,31,Lucknow,Uttar Pradesh,Google Ads,Returning,Lower-Middle
CUST013281,2025-07-19,Male,32,Hyderabad,Telangana,Email,New,Low
CUST013282,2024-01-08,Female,36,Chandigarh,Chandigarh,Instagram,New,Lower-Middle
CUST013283,2024-09-02,Male,33,Hyderabad,Telangana,Google Ads,New,Lower-Middle
CUST013284,2024-06-13,Female,18,Ahmedabad,Gujarat,Referral,New,Lower-Middle
CUST013285,2024-08-02,Male,46,Ahmedabad,Gujarat,Email,Returning,Middle
CUST013286,2025-03-03,Male,45,Surat,Gujarat,Referral,Loyal,Middle
CUST013287,2024-12-07,Male,36,Pune,Maharashtra,Referral,Returning,Middle
CUST013288,2024-11-17,Male,47,Chennai,Tamil Nadu,Instagram,New,High
CUST013289,2024-10-18,Female,41,Mumbai,Maharashtra,Instagram,Returning,High
CUST013290,2025-03-05,Female,42,Indore,Madhya Pradesh,Instagram,New,Lower-Middle
CUST013291,2025-04-01,Female,37,Nagpur,Maharashtra,Affiliate,Returning,Lower-Middle
CUST013292,2024-01-30,Female,42,Delhi,Delhi,Referral,Returning,Lower-Middle
CUST013293,2024-04-01,Male,24,Mumbai,Maharashtra,Affiliate,Loyal,Middle
CUST013294,2024-08-16,Male,31,Chandigarh,Chandigarh,Instagram,Loyal,Lower-Middle
CUST013295,2024-10-18,Male,19,Kochi,Kerala,Instagram,Returning,Upper-Middle
CUST013296,2025-10-28,Male,22,Hyderabad,Telangana,Referral,Returning,Upper-Middle
CUST013297,2025-08-19,Male,47,Delhi,Delhi,Affiliate,New,High
CUST013298,2025-03-10,Female,38,Kochi,Kerala,Organic Search,Loyal,Middle
CUST013299,2024-01-25,Female,29,Chennai,Tamil Nadu,Instagram,Returning,Upper-Middle
CUST013300,2024-03-08,Male,24,Kolkata,West Bengal,Instagram,New,Upper-Middle
CUST013301,2024-11-01,Male,20,Indore,Madhya Pradesh,Instagram,New,Middle
CUST013302,2025-01-27,Female,22,Indore,Madhya Pradesh,Referral,Returning,Lower-Middle
CUST013303,2025-03-17,Female,28,Kochi,Kerala,Affiliate,Loyal,Lower-Middle
CUST013304,2024-04-04,Female,18,Jaipur,Rajasthan,Affiliate,New,High
CUST013305,2025-08-16,Male,43,Mumbai,Maharashtra,Referral,Loyal,Upper-Middle
CUST013306,2024-11-25,Male,37,Indore,Madhya Pradesh,Email,Returning,Lower-Middle
CUST013307,2025-02-01,Female,38,Indore,Madhya Pradesh,Google Ads,New,Middle
CUST013308,2024-01-27,Male,40,Pune,Maharashtra,Email,Loyal,High
CUST013309,2025-07-05,Female,34,Chennai,Tamil Nadu,Instagram,Loyal,Lower-Middle
CUST013310,2024-12-29,Male,36,Pune,Maharashtra,Instagram,New,Middle
CUST013311,2024-05-28,Female,34,Kolkata,West Bengal,Instagram,Loyal,Middle
CUST013312,2024-08-01,Female,49,Mumbai,Maharashtra,Google Ads,Returning,Lower-Middle
CUST013313,2024-08-24,Male,25,Hyderabad,Telangana,Organic Search,Returning,Middle
CUST013314,2024-01-19,Male,42,Surat,Gujarat,Email,Returning,Upper-Middle
CUST013315,2025-09-22,Male,23,Lucknow,Uttar Pradesh,Google Ads,Loyal,Middle
CUST013316,2025-06-21,Female,22,Indore,Madhya Pradesh,Organic Search,Returning,Middle
CUST013317,2025-08-15,Female,19,Kolkata,West Bengal,Organic Search,Loyal,Upper-Middle
CUST013318,2024-08-24,Male,18,Kochi,Kerala,Affiliate,Loyal,High
CUST013319,2025-01-08,Male,37,Indore,Madhya Pradesh,Organic Search,New,Lower-Middle
CUST013320,2024-11-02,Female,24,Pune,Maharashtra,Referral,New,Middle
CUST013321,2024-11-14,Female,37,Mumbai,Maharashtra,Google Ads,New,Middle
CUST013322,2025-01-28,Female,50,Nagpur,Maharashtra,Affiliate,New,High
CUST013323,2024-10-28,Male,29,Kolkata,West Bengal,Organic Search,Returning,Low
CUST013324,2025-06-01,Male,38,Indore,Madhya Pradesh,Organic Search,Returning,Middle
CUST013325,2024-02-09,Non-binary,44,Kochi,Kerala,Email,Loyal,Lower-Middle
CUST013326,2024-05-08,Female,37,Indore,Madhya Pradesh,Affiliate,Returning,Middle
CUST013327,2025-08-20,Male,35,Delhi,Delhi,Email,New,Lower-Middle
CUST013328,2025-08-13,Female,18,Lucknow,Uttar Pradesh,Organic Search,Returning,Lower-Middle
CUST013329,2025-07-01,Female,35,Ahmedabad,Gujarat,Google Ads,Loyal,Lower-Middle
CUST013330,2024-09-03,Male,40,Indore,Madhya Pradesh,Organic Search,Returning,Lower-Middle
CUST013331,2024-11-01,Female,52,Ahmedabad,Gujarat,Google Ads,New,Middle
CUST013332,2024-01-17,Female,30,Mumbai,Maharashtra,Google Ads,New,Low
CUST013333,2024-07-05,Male,46,Surat,Gujarat,Email,Returning,Upper-Middle
CUST013334,2025-04-30,Male,28,Lucknow,Uttar Pradesh,Instagram,New,Middle
CUST013335,2024-08-17,Female,43,Delhi,Delhi,Organic Search,Loyal,Lower-Middle
CUST013336,2024-11-17,Female,26,Kolkata,West Bengal,Email,New,Middle
CUST013337,2024-03-23,Male,35,Bengaluru,Karnataka,Organic Search,Loyal,Middle
CUST013338,2024-11-28,Female,27,Bengaluru,Karnataka,Instagram,Returning,Upper-Middle
CUST013339,2025-04-27,Male,34,Surat,Gujarat,Google Ads,Loyal,Lower-Middle
CUST013340,2025-01-17,Male,34,Chandigarh,Chandigarh,Google Ads,New,Middle
CUST013341,2025-01-07,Non-binary,35,Hyderabad,Telangana,Email,Returning,Low
CUST013342,2025-09-03,Male,26,Chandigarh,Chandigarh,Google Ads,Loyal,Upper-Middle
CUST013343,2024-06-05,Female,34,Surat,Gujarat,Instagram,Loyal,Upper-Middle
CUST013344,2024-07-19,Male,37,Surat,Gujarat,Instagram,New,Lower-Middle
CUST013345,2025-02-20,Male,31,Nagpur,Maharashtra,Organic Search,Loyal,Middle
CUST013346,2024-11-17,Male,25,Kochi,Kerala,Organic Search,New,Middle
CUST013347,2025-10-17,Female,27,Pune,Maharashtra,Email,New,Middle
CUST013348,2024-02-09,Male,44,Delhi,Delhi,Google Ads,Returning,Middle
CUST013349,2024-03-22,Male,34,Mumbai,Maharashtra,Affiliate,Loyal,Middle
CUST013350,2024-08-16,Male,48,Surat,Gujarat,Instagram,Loyal,Upper-Middle
CUST013351,2024-11-02,Female,32,Mumbai,Maharashtra,Google Ads,Loyal,Lower-Middle
CUST013352,2025-08-18,Male,33,Chennai,Tamil Nadu,Affiliate,New,Middle
CUST013353,2024-11-26,Male,39,Bengaluru,Karnataka,Google Ads,Returning,Middle
CUST013354,2024-10-19,Female,40,Delhi,Delhi,Instagram,New,Lower-Middle
CUST013355,2024-04-21,Female,47,Hyderabad,Telangana,Organic Search,Loyal,Lower-Middle
CUST013356,2024-10-17,Female,18,Chandigarh,Chandigarh,Organic Search,Loyal,Middle
CUST013357,2024-12-21,Non-binary,39,Indore,Madhya Pradesh,Google Ads,Returning,Middle
CUST013358,2025-01-25,Male,23,Delhi,Delhi,Email,Returning,Lower-Middle
CUST013359,2025-02-09,Male,33,Lucknow,Uttar Pradesh,Affiliate,Loyal,High
CUST013360,2024-10-14,Male,23,Nagpur,Maharashtra,Organic Search,Returning,Lower-Middle
CUST013361,2024-04-15,Female,36,Surat,Gujarat,Google Ads,New,Lower-Middle
CUST013362,2024-04-12,Female,23,Jaipur,Rajasthan,Google Ads,Loyal,Middle
CUST013363,2024-04-13,Female,18,Chennai,Tamil Nadu,Google Ads,Loyal,Low
CUST013364,2025-07-26,Female,22,Bengaluru,Karnataka,Organic Search,Loyal,Middle
CUST013365,2025-08-13,Male,45,Chandigarh,Chandigarh,Referral,Returning,Middle
CUST013366,2024-07-27,Female,41,Indore,Madhya Pradesh,Google Ads,Returning,Middle
CUST013367,2024-02-23,Male,47,Chandigarh,Chandigarh,Organic Search,New,Low
CUST013368,2025-02-25,Male,18,Lucknow,Uttar Pradesh,Instagram,Loyal,Lower-Middle
CUST013369,2024-01-26,Male,52,Bengaluru,Karnataka,Email,Loyal,Lower-Middle
CUST013370,2025-02-23,Male,58,Kolkata,West Bengal,Referral,New,Low
