order_id,customer_id,order_date,payment_method,shipping_type,order_status,total_amount,discount_amount,shipping_cost
ORD0067596,CUST011653,2025-12-02,UPI,Standard,Completed,4060.11,317.14,76.49
ORD0067597,CUST020390,2024-06-15,Credit Card,Standard,Completed,8320.63,913.93,94.75
ORD0067598,CUST039767,2025-02-08,Debit Card,Standard,Completed,3410.46,617.3,97.22
ORD0067599,CUST038482,2025-05-05,UPI,Express,Cancelled,2372.58,176.21,197.19
ORD0067600,CUST044662,2025-12-16,UPI,Standard,Completed,711.06,0.0,69.07
ORD0067601,CUST040001,2024-12-03,UPI,Standard,Completed,948.23,0.0,73.74
ORD0067602,CUST014317,2025-03-01,UPI,Standard,Completed,14685.13,2486.53,50.04
ORD0067603,CUST035582,2025-05-07,Credit Card,Express,Completed,416.83,5.48,184.53
ORD0067604,CUST044824,2025-08-22,UPI,Standard,Completed,1379.28,98.62,45.63
ORD0067605,CUST002205,2024-04-28,UPI,Express,Cancelled,10033.78,1250.13,140.2
ORD0067606,CUST030160,2024-05-09,Credit Card,Express,Completed,2108.96,286.52,159.88
ORD0067607,CUST012995,2024-11-06,Debit Card,Standard,Completed,503.42,0.0,49.1
ORD0067608,CUST001361,2024-10-16,Credit Card,Standard,Completed,195.25,0.0,80.7
ORD0067609,CUST025483,2024-06-14,Debit Card,Standard,Returned,3254.19,465.97,55.93
ORD0067610,CUST014102,2024-06-18,UPI,Standard,Completed,2782.58,258.38,51.97
ORD0067611,CUST002194,2024-12-15,UPI,Express,Completed,2479.08,499.52,91.73
ORD0067612,CUST019716,2025-06-21,Credit Card,Standard,Completed,2862.56,266.25,84.98
ORD0067613,CUST025755,2024-10-08,UPI,Standard,Completed,4559.42,193.22,90.91
ORD0067614,CUST025700,2024-04-16,Debit Card,Standard,Completed,8159.71,1247.31,92.61
ORD0067615,CUST027685,2025-05-10,Credit Card,Standard,Completed,8987.58,936.56,70.3
ORD0067616,CUST024709,2025-12-08,Debit Card,Standard,Completed,16060.28,3122.66,58.63
ORD0067617,CUST031375,2024-03-10,COD,Standard,Completed,13537.72,1360.0,55.64
ORD0067618,CUST037867,2025-06-17,UPI,Express,Completed,1573.81,38.21,167.99
ORD0067619,CUST009739,2025-05-19,Debit Card,Standard,Completed,1391.82,220.2,94.02
ORD0067620,CUST025997,2025-09-02,COD,Express,Completed,7312.61,1116.3,105.95
ORD0067621,CUST025413,2024-08-28,Credit Card,Standard,Completed,11398.68,734.54,89.86
ORD0067622,CUST035487,2024-07-01,Debit Card,Express,Completed,2219.4,353.02,178.29
ORD0067623,CUST001082,2024-02-22,Net Banking,Standard,Completed,3199.76,573.48,59.17
ORD0067624,CUST025193,2025-11-14,Debit Card,Standard,Completed,1092.44,52.33,63.06
ORD0067625,CUST049570,2024-01-20,UPI,Standard,Completed,6010.86,1064.44,50.06
ORD0067626,CUST039075,2025-03-10,Credit Card,Express,Completed,2300.3,245.15,167.29
ORD0067627,CUST017828,2025-12-13,UPI,Standard,Completed,4654.61,329.59,89.41
ORD0067628,CUST032911,2025-03-09,Credit Card,Standard,Completed,4774.98,32.23,75.91
ORD0067629,CUST016682,2025-01-01,UPI,Standard,Completed,6628.87,641.05,93.74
ORD0067630,CUST023695,2024-06-11,UPI,Express,Completed,620.07,127.93,170.23
ORD0067631,CUST002740,2024-06-01,UPI,Express,Completed,2131.06,206.11,140.3
ORD0067632,CUST014279,2024-05-08,Credit Card,Standard,Completed,2968.07,709.22,58.77
ORD0067633,CUST048854,2025-12-08,COD,Standard,Completed,15605.42,3517.62,83.38
ORD0067634,CUST003137,2025-08-15,Wallet,Express,Completed,6277.64,11.76,173.58
ORD0067635,CUST036841,2024-09-19,Wallet,Express,Completed,17302.38,3245.85,103.66
ORD0067636,CUST014124,2025-08-05,Credit Card,Express,Completed,8245.82,1288.46,95.6
ORD0067637,CUST019831,2025-06-20,Net Banking,Standard,Completed,1463.42,122.64,92.72
ORD0067638,CUST015939,2024-11-27,Credit Card,Standard,Completed,641.49,169.06,84.34
ORD0067639,CUST031720,2024-05-13,Credit Card,Standard,Completed,16236.04,87.45,69.06
ORD0067640,CUST027842,2024-02-26,Credit Card,Express,Returned,6352.66,1208.45,141.75
ORD0067641,CUST017500,2024-12-23,Wallet,Express,Completed,4427.9,940.36,121.38
ORD0067642,CUST031576,2024-06-06,Net Banking,Standard,Completed,1912.46,249.64,90.12
ORD0067643,CUST011798,2025-03-11,UPI,Standard,Completed,609.62,89.05,90.11
ORD0067644,CUST031858,2024-06-18,Debit Card,Express,Completed,10708.51,804.91,111.84
ORD0067645,CUST041248,2024-10-18,UPI,Standard,Completed,2186.18,145.76,84.19
ORD0067646,CUST012918,2024-02-08,Wallet,Standard,Completed,6424.95,391.46,46.34
ORD0067647,CUST048422,2024-05-10,Net Banking,Standard,Completed,3718.85,311.23,71.92
ORD0067648,CUST022096,2025-12-08,UPI,Standard,Completed,15375.77,1503.06,97.57
ORD0067649,CUST026639,2024-04-28,UPI,Standard,Completed,2258.37,554.36,95.31
ORD0067650,CUST037151,2024-11-04,UPI,Standard,Completed,4865.13,762.19,62.89
ORD0067651,CUST030321,2024-02-25,UPI,Standard,Completed,480.91,0.0,53.27
ORD0067652,CUST016059,2025-04-07,Debit Card,Express,Completed,5774.92,299.0,147.83
ORD0067653,CUST001876,2025-08-07,Net Banking,Standard,Completed,1253.56,141.53,94.78
ORD0067654,CUST049687,2024-09-03,Net Banking,Express,Completed,7217.01,370.51,114.15
ORD0067655,CUST032766,2025-02-16,Credit Card,Standard,Completed,6224.88,90.75,48.05
ORD0067656,CUST021650,2024-10-07,Credit Card,Express,Completed,7444.48,676.54,91.03
ORD0067657,CUST045295,2024-10-08,Debit Card,Standard,Completed,1300.02,200.45,46.89
ORD0067658,CUST044109,2025-03-28,Net Banking,Standard,Completed,1494.68,282.38,92.16
ORD0067659,CUST018574,2025-05-03,Wallet,Standard,Returned,1816.66,0.0,51.72
ORD0067660,CUST008857,2025-09-25,Wallet,Express,Completed,1242.6,132.96,135.23
ORD0067661,CUST019800,2025-07-27,COD,Standard,Completed,4488.38,0.0,94.03
ORD0067662,CUST023392,2025-08-18,UPI,Standard,Completed,3358.02,719.38,59.47
ORD0067663,CUST034896,2024-03-19,Credit Card,Express,Cancelled,4034.98,475.16,131.36
ORD0067664,CUST005525,2024-12-04,Credit Card,Same Day,Completed,715.87,94.45,266.41
ORD0067665,CUST046243,2024-03-22,COD,Same Day,Completed,646.55,79.16,232.75
ORD0067666,CUST022161,2025-01-23,Debit Card,Standard,Completed,6847.4,1381.24,97.05
ORD0067667,CUST032286,2024-09-16,Debit Card,Standard,Completed,6452.35,978.05,86.12
ORD0067668,CUST028815,2024-11-30,UPI,Standard,Completed,1642.99,160.65,79.89
ORD0067669,CUST001001,2025-06-03,Credit Card,Standard,Completed,13356.52,2813.4,62.34
ORD0067670,CUST013840,2024-04-29,COD,Express,Completed,634.18,0.0,111.61
ORD0067671,CUST034988,2025-05-13,COD,Standard,Completed,308.68,3.18,85.09
ORD0067672,CUST001440,2025-07-12,UPI,Standard,Completed,7286.15,878.5,79.3
ORD0067673,CUST030013,2025-08-05,Debit Card,Standard,Cancelled,748.63,4.16,51.98
ORD0067674,CUST020898,2025-06-18,Credit Card,Express,Cancelled,450.94,76.53,159.55
ORD0067675,CUST030685,2024-10-11,Credit Card,Express,Completed,3017.58,76.23,165.44
ORD0067676,CUST006221,2024-02-20,Net Banking,Express,Completed,4875.64,149.04,135.62
ORD0067677,CUST034557,2024-12-07,COD,Standard,Completed,454.33,65.72,90.88
ORD0067678,CUST025272,2025-06-04,Debit Card,Standard,Returned,4428.38,103.02,81.37
ORD0067679,CUST013933,2025-11-22,Debit Card,Standard,Completed,4359.37,407.37,50.63
ORD0067680,CUST001338,2025-01-03,UPI,Standard,Completed,2213.4,70.79,88.04
ORD0067681,CUST002272,2024-04-05,Credit Card,Standard,Completed,1968.52,136.0,90.46
ORD0067682,CUST036137,2025-01-27,Debit Card,Express,Returned,1649.14,208.0,116.55
ORD0067683,CUST030062,2025-01-23,Debit Card,Standard,Completed,2336.24,405.92,49.83
ORD0067684,CUST000090,2024-10-21,COD,Express,Completed,1969.54,289.08,160.49
ORD0067685,CUST015970,2025-11-03,Debit Card,Express,Completed,775.51,91.53,188.02
ORD0067686,CUST004455,2024-03-24,Net Banking,Express,Completed,684.85,90.67,132.2
ORD0067687,CUST025196,2025-09-14,UPI,Same Day,Cancelled,684.19,14.48,306.49
ORD0067688,CUST041034,2024-01-31,Debit Card,Express,Completed,37848.97,266.79,134.14
ORD0067689,CUST012635,2025-03-19,Credit Card,Standard,Completed,800.99,195.73,66.93
ORD0067690,CUST001971,2025-05-08,Wallet,Standard,Completed,7926.41,362.24,76.94
ORD0067691,CUST049374,2024-06-03,Debit Card,Express,Returned,3037.25,84.52,167.38
ORD0067692,CUST001604,2024-03-24,UPI,Express,Cancelled,6653.58,795.59,137.02
ORD0067693,CUST040111,2024-08-22,Credit Card,Standard,Completed,843.48,237.54,65.32
ORD0067694,CUST022844,2024-12-26,Net Banking,Express,Completed,5256.88,31.0,99.51
ORD0067695,CUST026583,2024-07-11,Debit Card,Standard,Completed,10878.37,1502.58,85.04
ORD0067696,CUST024710,2025-11-12,Credit Card,Express,Completed,3104.87,742.02,191.29
ORD0067697,CUST042358,2024-04-30,UPI,Standard,Completed,616.86,20.31,65.24
ORD0067698,CUST010294,2024-06-17,COD,Standard,Completed,6321.85,243.7,58.93
ORD0067699,CUST001136,2025-01-06,Credit Card,Standard,Completed,72.45,6.21,55.41
ORD0067700,CUST045735,2024-08-09,Debit Card,Express,Completed,201.85,3.49,179.15
ORD0067701,CUST019710,2024-09-22,Debit Card,Express,Completed,1060.88,85.26,98.37
ORD0067702,CUST034526,2024-11-18,Credit Card,Standard,Completed,1197.65,42.71,51.29
ORD0067703,CUST011481,2024-11-07,Net Banking,Standard,Completed,2028.46,213.44,78.47
ORD0067704,CUST048087,2025-09-27,Net Banking,Standard,Completed,7528.53,1438.74,63.62
ORD0067705,CUST035206,2024-02-11,Debit Card,Standard,Completed,8992.35,956.07,45.95
ORD0067706,CUST031830,2025-01-03,Credit Card,Express,Completed,14401.68,313.02,180.59
ORD0067707,CUST017985,2025-08-02,Credit Card,Express,Completed,10528.63,477.47,98.97
ORD0067708,CUST006833,2024-09-18,UPI,Standard,Completed,2314.78,426.12,69.56
ORD0067709,CUST003861,2024-08-13,Wallet,Express,Completed,1774.32,162.61,159.23
ORD0067710,CUST018937,2025-12-16,Credit Card,Standard,Completed,1079.55,47.11,83.12
ORD0067711,CUST019643,2025-04-07,Wallet,Standard,Completed,5372.25,209.34,65.59
ORD0067712,CUST018249,2024-03-05,Debit Card,Express,Completed,15984.51,2024.38,165.9
ORD0067713,CUST043816,2025-05-26,Debit Card,Standard,Completed,3443.88,331.1,76.56
ORD0067714,CUST041195,2025-01-29,UPI,Standard,Returned,7555.67,391.23,48.6
ORD0067715,CUST025420,2025-10-09,Credit Card,Express,Completed,276.03,27.96,122.96
ORD0067716,CUST034777,2024-11-20,Credit Card,Standard,Completed,1160.51,284.67,96.01
ORD0067717,CUST035369,2025-11-04,Net Banking,Same Day,Completed,11977.62,1578.06,205.8
ORD0067718,CUST004361,2024-06-19,Net Banking,Same Day,Completed,5659.86,188.03,340.04
ORD0067719,CUST015056,2024-01-07,Credit Card,Standard,Completed,8359.78,1231.69,57.27
ORD0067720,CUST024558,2024-10-27,UPI,Standard,Completed,173.88,31.13,49.02
ORD0067721,CUST000488,2025-10-11,Credit Card,Standard,Completed,1468.33,244.68,92.28
ORD0067722,CUST004247,2024-02-01,Credit Card,Express,Completed,3020.56,337.4,141.46
ORD0067723,CUST024607,2025-07-05,UPI,Standard,Completed,13409.46,920.64,48.38
ORD0067724,CUST028199,2024-12-26,Credit Card,Same Day,Completed,160.04,23.77,192.89
ORD0067725,CUST015783,2025-03-06,COD,Same Day,Completed,1985.16,269.78,342.62
ORD0067726,CUST036549,2024-05-18,Net Banking,Standard,Completed,576.73,0.0,98.23
ORD0067727,CUST027447,2024-04-07,UPI,Express,Completed,16952.1,337.12,98.84
ORD0067728,CUST046797,2024-12-02,Debit Card,Standard,Completed,1267.56,183.86,68.06
ORD0067729,CUST032629,2025-06-25,Debit Card,Standard,Completed,5593.34,911.56,74.23
ORD0067730,CUST014819,2024-04-09,UPI,Standard,Completed,3480.19,273.26,62.63
ORD0067731,CUST042927,2024-04-07,Credit Card,Standard,Completed,3427.02,266.85,54.29
ORD0067732,CUST020227,2024-03-29,UPI,Same Day,Completed,1560.26,56.26,257.92
ORD0067733,CUST026600,2024-07-23,Debit Card,Express,Completed,207.82,9.07,121.5
ORD0067734,CUST015484,2025-10-19,Credit Card,Standard,Completed,903.1,96.52,52.23
ORD0067735,CUST042514,2024-05-16,Credit Card,Standard,Completed,4893.5,247.38,66.55
ORD0067736,CUST008632,2025-09-18,Debit Card,Standard,Completed,7901.24,652.82,54.36
ORD0067737,CUST037203,2025-12-25,Credit Card,Standard,Completed,4707.75,386.96,59.36
ORD0067738,CUST046909,2024-07-15,Credit Card,Standard,Completed,1449.8,233.51,46.94
ORD0067739,CUST016205,2025-07-25,Debit Card,Express,Completed,1031.59,200.44,120.31
ORD0067740,CUST042985,2024-07-26,Credit Card,Standard,Completed,7043.32,1003.45,53.47
ORD0067741,CUST027102,2025-07-17,UPI,Standard,Completed,3513.24,762.94,71.65
ORD0067742,CUST025478,2025-08-22,Debit Card,Same Day,Completed,4916.25,345.59,336.12
ORD0067743,CUST015912,2025-05-09,Credit Card,Standard,Completed,6602.51,634.24,83.85
ORD0067744,CUST030938,2024-07-01,Credit Card,Standard,Completed,2388.68,4.08,42.46
ORD0067745,CUST019058,2024-04-09,Credit Card,Standard,Completed,2815.24,0.0,62.54
ORD0067746,CUST010811,2025-12-06,Debit Card,Standard,Completed,3386.43,378.51,73.24
ORD0067747,CUST015770,2025-09-25,Debit Card,Express,Completed,1088.84,281.78,167.08
ORD0067748,CUST011615,2024-01-27,Credit Card,Standard,Completed,5584.99,699.75,53.09
ORD0067749,CUST006178,2024-05-18,UPI,Express,Completed,5715.91,1172.63,183.86
ORD0067750,CUST037274,2025-11-11,Debit Card,Standard,Completed,2042.84,450.97,81.43
ORD0067751,CUST035427,2024-11-08,Credit Card,Express,Completed,511.88,0.0,141.76
ORD0067752,CUST049775,2024-06-11,Net Banking,Express,Completed,755.96,34.92,177.28
ORD0067753,CUST046725,2025-05-18,Debit Card,Standard,Completed,14550.6,2310.54,66.94
ORD0067754,CUST032392,2024-12-13,Net Banking,Standard,Completed,11261.04,601.78,48.78
ORD0067755,CUST010528,2024-12-05,Net Banking,Standard,Completed,5094.33,930.27,49.55
ORD0067756,CUST004060,2025-11-14,Wallet,Standard,Completed,4041.73,836.74,71.46
ORD0067757,CUST001718,2025-03-06,Debit Card,Express,Completed,643.24,151.3,111.01
ORD0067758,CUST045788,2025-02-07,UPI,Standard,Completed,2037.96,0.0,73.86
ORD0067759,CUST045177,2024-06-30,Debit Card,Standard,Completed,149.01,39.91,49.27
ORD0067760,CUST019267,2025-10-25,UPI,Standard,Completed,1450.62,130.6,52.27
ORD0067761,CUST000961,2024-11-27,COD,Express,Completed,1195.98,90.23,146.45
ORD0067762,CUST038343,2025-03-10,Credit Card,Express,Completed,8006.51,1013.42,185.27
ORD0067763,CUST000963,2025-06-18,Debit Card,Standard,Completed,4961.6,168.42,86.98
ORD0067764,CUST034094,2025-08-08,UPI,Same Day,Completed,3839.04,353.23,258.78
ORD0067765,CUST026752,2025-07-14,UPI,Express,Cancelled,3242.58,149.01,163.02
ORD0067766,CUST048220,2025-09-18,Credit Card,Same Day,Completed,13623.16,81.32,311.24
ORD0067767,CUST032872,2025-11-25,Net Banking,Same Day,Completed,4638.8,278.2,220.4
ORD0067768,CUST023138,2025-05-03,Wallet,Standard,Completed,4952.41,333.52,93.57
ORD0067769,CUST040432,2025-10-26,UPI,Standard,Completed,15024.24,1251.65,48.38
ORD0067770,CUST024187,2024-11-26,Debit Card,Standard,Completed,19592.01,4450.83,88.65
ORD0067771,CUST013510,2025-06-09,Credit Card,Express,Completed,11683.79,949.55,126.7
ORD0067772,CUST003045,2024-08-21,Debit Card,Standard,Completed,8560.18,1825.06,56.45
ORD0067773,CUST008404,2025-09-19,UPI,Same Day,Completed,558.93,66.77,250.91
ORD0067774,CUST028870,2024-08-20,Net Banking,Express,Completed,344.09,31.52,109.28
ORD0067775,CUST021711,2025-01-13,UPI,Standard,Completed,1188.36,61.23,70.42
ORD0067776,CUST049338,2024-02-08,Debit Card,Express,Completed,18128.64,3479.75,107.52
ORD0067777,CUST030190,2025-06-05,UPI,Express,Completed,7059.84,923.44,112.62
ORD0067778,CUST036657,2025-04-16,UPI,Standard,Completed,3820.52,289.42,66.72
ORD0067779,CUST022428,2024-01-10,UPI,Standard,Completed,8978.25,2360.01,42.56
ORD0067780,CUST007182,2024-11-01,Debit Card,Standard,Completed,9620.51,0.0,47.41
ORD0067781,CUST019515,2025-12-08,Debit Card,Standard,Completed,2251.56,249.21,90.47
ORD0067782,CUST027046,2025-02-21,UPI,Standard,Completed,1672.06,450.78,58.63
ORD0067783,CUST031452,2025-03-22,Wallet,Standard,Completed,5677.03,1075.4,45.94
ORD0067784,CUST000242,2024-11-05,Credit Card,Same Day,Completed,5946.46,1546.4,260.95
ORD0067785,CUST001633,2025-04-11,Wallet,Standard,Returned,4096.6,806.4,46.0
ORD0067786,CUST025217,2024-05-11,Debit Card,Standard,Completed,1585.46,270.54,81.27
ORD0067787,CUST048979,2024-06-16,UPI,Same Day,Completed,14000.41,1221.84,304.19
ORD0067788,CUST049595,2025-05-23,Net Banking,Express,Completed,4186.97,717.93,158.39
ORD0067789,CUST010365,2025-05-04,Debit Card,Same Day,Completed,3564.2,315.12,273.44
ORD0067790,CUST028945,2025-09-27,Wallet,Standard,Completed,1795.18,240.81,76.57
ORD0067791,CUST048144,2024-06-04,Credit Card,Standard,Completed,2833.36,568.24,50.78
ORD0067792,CUST025025,2024-08-28,Debit Card,Express,Returned,8918.17,1685.76,119.73
ORD0067793,CUST001117,2025-07-02,UPI,Standard,Completed,10125.37,154.07,60.63
ORD0067794,CUST008464,2024-04-25,UPI,Same Day,Completed,1142.75,100.34,214.37
ORD0067795,CUST001071,2025-04-22,Credit Card,Standard,Completed,9885.4,1042.97,50.32
ORD0067796,CUST014217,2024-06-20,Debit Card,Standard,Completed,8294.72,2226.91,77.49
ORD0067797,CUST039634,2024-12-25,COD,Standard,Completed,1267.89,118.13,93.57
ORD0067798,CUST011347,2024-02-02,Debit Card,Express,Completed,1203.84,172.78,152.02
ORD0067799,CUST030276,2025-08-13,Credit Card,Standard,Completed,6968.02,1586.04,78.15
ORD0067800,CUST030360,2025-03-19,UPI,Standard,Completed,5998.21,744.68,63.9
ORD0067801,CUST002624,2025-11-15,Debit Card,Express,Completed,6647.97,688.82,135.89
ORD0067802,CUST048881,2025-10-04,Credit Card,Standard,Completed,6476.49,145.67,72.26
ORD0067803,CUST026430,2024-04-05,Credit Card,Express,Completed,389.67,90.02,160.42
ORD0067804,CUST015762,2025-12-04,COD,Express,Completed,15949.67,4238.9,176.4
ORD0067805,CUST046703,2025-05-14,Debit Card,Standard,Completed,3409.76,288.26,79.66
ORD0067806,CUST012494,2025-10-06,Wallet,Standard,Completed,6172.61,1028.11,45.22
ORD0067807,CUST016391,2025-10-26,UPI,Express,Completed,692.3,144.6,189.42
ORD0067808,CUST021799,2024-01-01,UPI,Standard,Returned,1949.59,42.42,68.69
ORD0067809,CUST028042,2025-04-29,COD,Standard,Completed,648.89,129.48,69.85
ORD0067810,CUST002301,2025-10-24,Debit Card,Express,Completed,2560.06,303.5,144.82
ORD0067811,CUST047856,2025-04-08,COD,Standard,Completed,19191.66,2377.8,67.99
ORD0067812,CUST033080,2025-07-08,Debit Card,Standard,Completed,499.89,6.89,43.48
ORD0067813,CUST033641,2025-08-02,Wallet,Same Day,Completed,494.37,67.05,346.09
ORD0067814,CUST020382,2025-04-17,Net Banking,Express,Completed,5490.24,0.0,178.51
ORD0067815,CUST037140,2024-01-02,Net Banking,Standard,Completed,9312.37,1383.1,90.65
ORD0067816,CUST011834,2024-11-22,COD,Express,Returned,494.92,133.49,132.2
ORD0067817,CUST000121,2025-11-03,Debit Card,Express,Completed,20025.73,162.84,173.32
ORD0067818,CUST016546,2024-05-01,Credit Card,Express,Cancelled,3625.14,449.3,137.92
ORD0067819,CUST047051,2024-10-22,Credit Card,Express,Completed,5148.91,140.82,154.09
ORD0067820,CUST017144,2025-07-21,Wallet,Express,Completed,385.02,50.76,169.98
ORD0067821,CUST022336,2024-03-25,UPI,Express,Completed,3591.46,637.24,136.65
ORD0067822,CUST029044,2025-12-18,Credit Card,Standard,Completed,1470.27,238.93,51.83
ORD0067823,CUST045279,2024-06-29,Debit Card,Express,Completed,9739.22,238.04,129.28
ORD0067824,CUST020738,2024-02-18,Credit Card,Express,Completed,4404.32,583.3,90.8
ORD0067825,CUST001763,2025-07-31,UPI,Standard,Cancelled,8831.31,806.5,76.22
ORD0067826,CUST038330,2025-12-22,Wallet,Standard,Completed,1214.98,271.16,73.58
ORD0067827,CUST031925,2024-01-30,Credit Card,Standard,Completed,2357.02,141.7,70.56
ORD0067828,CUST034612,2025-11-27,UPI,Standard,Cancelled,3247.32,231.44,59.09
ORD0067829,CUST000478,2025-08-02,UPI,Standard,Completed,2998.72,374.88,79.92
ORD0067830,CUST001205,2025-05-07,UPI,Standard,Completed,1058.36,62.59,61.11
ORD0067831,CUST039257,2025-02-02,Wallet,Express,Completed,8378.61,1516.15,144.44
ORD0067832,CUST021394,2024-10-02,Debit Card,Standard,Completed,967.58,101.4,66.79
ORD0067833,CUST033389,2025-02-15,Credit Card,Standard,Completed,1565.76,383.32,78.48
ORD0067834,CUST019125,2024-10-02,UPI,Standard,Completed,1582.95,29.07,62.36
ORD0067835,CUST041116,2025-07-03,Net Banking,Express,Completed,2467.18,216.6,159.95
ORD0067836,CUST045614,2025-09-29,UPI,Express,Completed,4862.58,305.59,128.38
ORD0067837,CUST032840,2024-01-04,Credit Card,Standard,Completed,2117.11,325.53,78.26
ORD0067838,CUST006220,2025-01-25,Credit Card,Express,Completed,405.75,55.55,123.06
ORD0067839,CUST023819,2024-08-14,UPI,Same Day,Completed,3456.8,110.4,274.25
ORD0067840,CUST042290,2024-09-22,Credit Card,Standard,Completed,6424.95,825.4,71.96
ORD0067841,CUST036664,2024-11-18,Debit Card,Standard,Completed,1429.8,231.52,54.11
ORD0067842,CUST022619,2025-02-11,UPI,Standard,Completed,2572.88,166.9,44.96
ORD0067843,CUST016293,2025-10-04,Credit Card,Standard,Completed,8464.19,609.45,47.96
ORD0067844,CUST019130,2024-05-11,Debit Card,Standard,Completed,8574.26,1125.56,64.08
ORD0067845,CUST043190,2024-04-11,Net Banking,Standard,Completed,4187.95,716.95,69.14
ORD0067846,CUST027265,2024-11-09,Debit Card,Standard,Completed,14556.11,1306.71,77.07
ORD0067847,CUST011677,2025-12-30,Credit Card,Same Day,Completed,2563.92,696.79,234.09
